"RowNo","Owner","TableName","ColumnId","ColumnName","DataType","DataLength","Nullable","ConstraintName","ConstraintDesc","TriggerName","TriggeringEvent","TriggerStatus"
"2802","ZTBLAIS_PROD","T_AU_OBS_AUDITEE_REPLY_EVIDENCE","3","LENGTH","NUMBER","22","N","SYS_C001093092","CHECK",,,
"2803","ZTBLAIS_PROD","T_AU_OBS_AUDITEE_REPLY_EVIDENCE","4","FILE_DATA","BLOB","4000","N","SYS_C001093093","CHECK",,,
"2804","ZTBLAIS_PROD","T_AU_OBS_AUDITEE_REPLY_EVIDENCE","5","MEMOID","NUMBER","22","N","SYS_C001093094","CHECK",,,
"2805","ZTBLAIS_PROD","T_AU_OBS_AUDITEE_REPLY_EVIDENCE","6","ENTEREDBY","NUMBER","22","N","SYS_C001093095","CHECK",,,
"2806","ZTBLAIS_PROD","T_AU_OBS_AUDITEE_REPLY_EVIDENCE","7","ENTEREDDATE","DATE","7","N","SYS_C001093096","CHECK",,,
"2807","ZTBLAIS_PROD","T_AU_OBS_AUDITEE_REPLY_EVIDENCE","8","LASTUPDATEDBY","NUMBER","22","Y",,,,,
"2808","ZTBLAIS_PROD","T_AU_OBS_AUDITEE_REPLY_EVIDENCE","9","LASTUPDATEDDATE","DATE","7","Y",,,,,
"2809","ZTBLAIS_PROD","T_AU_OBS_AUDITEE_REPLY_EVIDENCE","10","SEQUENCE","NUMBER","22","N","SYS_C001093097","CHECK",,,
"2810","ZTBLAIS_PROD","T_AU_OBS_AUDITEE_REPLY_EVIDENCE","11","DESCRIPTION","VARCHAR2","250","Y",,,,,
"2811","ZTBLAIS_PROD","T_AU_OLD_AUDIT_NATURE","1","NID","NUMBER","22","Y",,,,,
"2812","ZTBLAIS_PROD","T_AU_OLD_AUDIT_NATURE","2","DESCRIPTION","VARCHAR2","250","Y",,,,,
"2813","ZTBLAIS_PROD","T_AU_OLD_AUDIT_NATURE","3","STATUS","VARCHAR2","2","Y",,,,,
"2814","ZTBLAIS_PROD","T_AU_OLD_AUDIT_PERIOD","1","AUDITPERIODID","NUMBER","22","Y",,,,,
"2815","ZTBLAIS_PROD","T_AU_OLD_AUDIT_PERIOD","2","AUDIT_YEAR","NUMBER","22","Y",,,,,
"2816","ZTBLAIS_PROD","T_AU_OLD_AUDIT_PERIOD","3","DESCRIPTION","VARCHAR2","250","Y",,,,,
"2817","ZTBLAIS_PROD","T_AU_OLD_AUDIT_PERIOD","4","START_DATE","DATE","7","Y",,,,,
"2818","ZTBLAIS_PROD","T_AU_OLD_AUDIT_PERIOD","5","END_DATE","DATE","7","Y",,,,,
"2819","ZTBLAIS_PROD","T_AU_OLD_AUDIT_PERIOD","6","STATUS_ID","NUMBER","22","Y",,,,,
"2820","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","1","ID","NUMBER","22","N","PK_ID","PRIMARY KEY",,,
"2821","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","1","ID","NUMBER","22","N","SYS_C001092803","CHECK",,,
"2822","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","2","REF_P","VARCHAR2","1000","Y",,,,,
"2823","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","3","ENTITY_ID","NUMBER","22","Y",,,,,
"2824","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","4","ENTITY_NAME","VARCHAR2","1000","Y",,,,,
"2825","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","5","PARA_NO","VARCHAR2","100","Y",,,,,
"2826","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","6","CONCERNED_DEPT_ID","NUMBER","22","Y",,,,,
"2827","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","7","REMARKS","VARCHAR2","500","Y",,,,,
"2828","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","8","CREATED_ON","TIMESTAMP(6)","11","Y",,,,,
"2829","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","9","PARA_ID","NUMBER","22","N","SYS_C001092804","CHECK",,,
"2830","ZTBLAIS_PROD","T_AU_OLD_FUNCTIONAL_PARA_DIVISION_HEAD_REMARKS","10","CREATED_BY","NUMBER","22","Y",,,,,
"2831","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","1","ID","NUMBER","22","Y",,,,,
"2832","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","2","REF_P","VARCHAR2","100","Y",,,,,
"2833","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","3","UP_TEXT_STATUS","NUMBER","22","Y",,,,,
"2834","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","4","UP_RES_STATUS","NUMBER","22","Y",,,,,
"2835","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","5","CREATED_BY","NUMBER","22","Y",,,,,
"2836","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","6","CREATED_DATE","TIMESTAMP(6)","11","Y",,,,,
"2837","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","7","REMARKS","VARCHAR2","500","Y",,,,,
"2838","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","8","SEQUENCE","NUMBER","22","Y",,,,,
"2839","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","9","RESP_BY","NUMBER","22","Y",,,,,
"2840","ZTBLAIS_PROD","T_AU_OLD_PARAS_CAD_LOG","10","RESP_ON","TIMESTAMP(6)","11","Y",,,,,
"2841","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","1","ID","NUMBER","22","N","SYS_C001092862","CHECK",,,
"2842","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","2","REF_P","VARCHAR2","1000","Y",,,,,
"2843","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","3","ENTITY_ID","NUMBER","22","Y",,,,,
"2844","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","4","ENTITY_CODE","NUMBER","22","Y",,,,,
"2845","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","5","TYPE_ID","NUMBER","22","N","SYS_C001092863","CHECK",,,
"2846","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","6","AUDIT_PERIOD","VARCHAR2","1000","N","SYS_C001092864","CHECK",,,
"2847","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","7","ENTITY_NAME","VARCHAR2","1000","Y",,,,,
"2848","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","8","PARA_NO","VARCHAR2","1000","Y",,,,,
"2849","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","9","GIST_OF_PARAS","VARCHAR2","4000","Y",,,,,
"2850","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","10","ANNEXURE","VARCHAR2","2000","Y",,,,,
"2851","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","11","AMOUNT_INVOLVED","VARCHAR2","1000","Y",,,,,
"2852","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","12","VOL_I_II","VARCHAR2","1000","Y",,,,,
"2853","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","13","AUDITED_BY","NUMBER","22","Y",,,,,
"2854","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","14","PROCESS_DETAIL","NUMBER","22","Y",,,,,
"2855","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","15","STATUS","NUMBER","22","Y",,,,,
"2856","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","16","ENTERED_ON","TIMESTAMP(6)","11","Y",,,,,
"2857","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","17","ENTERED_BY","NUMBER","22","Y",,,,,
"2858","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","18","PARA_STATUS","NUMBER","22","Y",,,,,
"2859","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","19","UPDATE_STATUS","NUMBER","22","Y",,,,,
"2860","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","20","AZ_STATUS_UPDATED_BY","NUMBER","22","Y",,,,,
"2861","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","21","AZ_UPDATED_ON","DATE","7","Y",,,,,
"2862","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","22","FAD_STATUS","NUMBER","22","Y",,,,,
"2863","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","23","FAD_REVIEWED_BY","NUMBER","22","Y",,,,,
"2864","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","24","FAD_REVIEWED_ON","DATE","7","Y",,,,,
"2865","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","25","RISK","NUMBER","22","Y",,,,,
"2866","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","26","TEMP_STATUS_FOR_CHANGE","NUMBER","22","Y",,,,,
"2867","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","27","NATURE_OF_AUDIT","NUMBER","22","Y",,,,,
"2868","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","28","ANNEX","NUMBER","22","Y",,,,,
"2869","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","29","NO_OF_INSTANCES","NUMBER","22","Y",,,,,
"2870","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","30","PARASTATUSUPDATEDBY","NUMBER","22","Y",,,,,
"2871","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","31","PARASETTELEDON","DATE","7","Y",,,,,
"2872","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","32","REVIEWED_ON","DATE","7","Y",,,,,
"2873","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","33","REVIEWED_BY","NUMBER","22","Y",,,,,
"2874","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","34","SETTLED_BY","NUMBER","22","Y",,,,,
"2875","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","35","ACTUAL_ENTER_DATE","DATE","7","Y",,,,,
"2876","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","36","COM_ID","NUMBER","22","Y",,,,,
"2877","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD","37","ANNEX_REF_ID","NUMBER","22","Y",,,,,
"2878","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","1","ID","NUMBER","22","N","SYS_C001092817","CHECK",,,
"2879","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","2","REF_P","VARCHAR2","1000","Y",,,,,
"2880","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","3","ENTITY_ID","NUMBER","22","Y",,,,,
"2881","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","4","ENTITY_CODE","NUMBER","22","Y",,,,,
"2882","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","5","TYPE_ID","NUMBER","22","N","SYS_C001092818","CHECK",,,
"2883","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","6","AUDIT_PERIOD","VARCHAR2","1000","N","SYS_C001092819","CHECK",,,
"2884","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","7","ENTITY_NAME","VARCHAR2","1000","Y",,,,,
"2885","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","8","PARA_NO","VARCHAR2","1000","Y",,,,,
"2886","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","9","GIST_OF_PARAS","VARCHAR2","4000","Y",,,,,
"2887","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","10","ANNEXURE","VARCHAR2","2000","Y",,,,,
"2888","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","11","AMOUNT_INVOLVED","VARCHAR2","1000","Y",,,,,
"2889","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","12","VOL_I_II","VARCHAR2","1000","Y",,,,,
"2890","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","13","AUDITED_BY","NUMBER","22","Y",,,,,
"2891","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","14","PROCESS_DETAIL","NUMBER","22","Y",,,,,
"2892","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","15","STATUS","NUMBER","22","Y",,,,,
"2893","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","16","ENTERED_ON","TIMESTAMP(6)","11","Y",,,,,
"2894","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","17","ENTERED_BY","NUMBER","22","Y",,,,,
"2895","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","18","PARA_STATUS","NUMBER","22","Y",,,,,
"2896","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","19","UPDATE_STATUS","NUMBER","22","Y",,,,,
"2897","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","20","AZ_STATUS_UPDATED_BY","NUMBER","22","Y",,,,,
"2898","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","21","AZ_UPDATED_ON","DATE","7","Y",,,,,
"2899","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","22","FAD_STATUS","NUMBER","22","Y",,,,,
"2900","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","23","FAD_REVIEWED_BY","NUMBER","22","Y",,,,,
"2901","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","24","FAD_REVIEWED_ON","DATE","7","Y",,,,,
"2902","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","25","RISK","NUMBER","22","Y",,,,,
"2903","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","26","TEMP_STATUS_FOR_CHANGE","NUMBER","22","Y",,,,,
"2904","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","27","NATURE_OF_AUDIT","NUMBER","22","Y",,,,,
"2905","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","28","ANNEX","NUMBER","22","Y",,,,,
"2906","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","29","NO_OF_INSTANCES","NUMBER","22","Y",,,,,
"2907","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","30","PARASTATUSUPDATEDBY","NUMBER","22","Y",,,,,
"2908","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","31","PARASETTELEDON","DATE","7","Y",,,,,
"2909","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","32","REVIEWED_ON","DATE","7","Y",,,,,
"2910","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","33","REVIEWED_BY","NUMBER","22","Y",,,,,
"2911","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_BACKUP","34","SETTLED_BY","NUMBER","22","Y",,,,,
"2912","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","1","ID","NUMBER","22","Y",,,,,
"2913","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","2","REF_P","VARCHAR2","100","Y",,,,,
"2914","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","3","UP_TEXT_STATUS","NUMBER","22","Y",,,,,
"2915","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","4","UP_RES_STATUS","NUMBER","22","Y",,,,,
"2916","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","5","CREATED_BY","NUMBER","22","Y",,,,,
"2917","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","6","CREATED_DATE","TIMESTAMP(6)","11","Y",,,,,
"2918","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","7","REMARKS","VARCHAR2","500","Y",,,,,
"2919","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","8","SEQUENCE","NUMBER","22","Y",,,,,
"2920","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","9","RESP_BY","NUMBER","22","Y",,,,,
"2921","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_LOG","10","RESP_ON","TIMESTAMP(6)","11","Y",,,,,
"2922","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","1","ID","NUMBER","22","N","SYS_C001092888","CHECK",,,
"2923","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","2","OBS_ID","NUMBER","22","N","SYS_C001092889","CHECK",,,
"2924","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","3","ASSIGNEDBY","NUMBER","22","N","SYS_C001092890","CHECK",,,
"2925","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","4","PP_NO","NUMBER","22","N","SYS_C001092891","CHECK",,,
"2926","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","5","LASTUPDATEDBY","NUMBER","22","Y",,,,,
"2927","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","6","LASTUPDATEDDATE","DATE","7","Y",,,,,
"2928","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","7","IS_ACTIVE","VARCHAR2","1","N","SYS_C001092892","CHECK",,,
"2929","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","8","REMARKS","VARCHAR2","1","Y",,,,,
"2930","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","9","LOAN_CASE","VARCHAR2","4000","Y",,,,,
"2931","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","10","ACCOUNT_NUMBER","VARCHAR2","500","Y",,,,,
"2932","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","11","LC_AMOUNT","VARCHAR2","500","Y",,,,,
"2933","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","12","AC_AMOUNT","VARCHAR2","500","Y",,,,,
"2934","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","13","REF_P","VARCHAR2","100","Y",,,,,
"2935","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","14","COM_ID","NUMBER","22","Y",,,,,
"2936","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","1","ID","NUMBER","22","N","SYS_C001093098","CHECK",,,
"2937","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","2","OBS_ID","NUMBER","22","N","SYS_C001093099","CHECK",,,
"2938","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","3","ASSIGNEDBY","NUMBER","22","N","SYS_C001093100","CHECK",,,
"2939","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","4","PP_NO","NUMBER","22","N","SYS_C001093101","CHECK",,,
"2940","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","5","LASTUPDATEDBY","NUMBER","22","Y",,,,,
"2941","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","6","LASTUPDATEDDATE","DATE","7","Y",,,,,
"2942","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","7","IS_ACTIVE","VARCHAR2","1","N","SYS_C001093102","CHECK",,,
"2943","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","8","REMARKS","VARCHAR2","1","Y",,,,,
"2944","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","9","LOAN_CASE","VARCHAR2","500","Y",,,,,
"2945","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","10","ACCOUNT_NUMBER","VARCHAR2","500","Y",,,,,
"2946","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","11","LC_AMOUNT","VARCHAR2","500","Y",,,,,
"2947","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","12","AC_AMOUNT","VARCHAR2","500","Y",,,,,
"2948","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED_IMP","13","REF_P","VARCHAR2","100","Y",,,,,
"2949","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","1","ID","NUMBER","22","Y",,,,,
"2950","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","2","REF_P","VARCHAR2","100","Y",,,,,
"2951","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","3","OLD_STATUS","NUMBER","22","Y",,,,,
"2952","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","4","NEW_STATUS","NUMBER","22","Y",,,,,
"2953","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","5","CREATED_BY","NUMBER","22","Y",,,,,
"2954","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","6","CREATED_DATE","TIMESTAMP(6)","11","Y",,,,,
"2955","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","7","REMARKS","VARCHAR2","500","Y",,,,,
"2956","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","8","SEQUENCE","NUMBER","22","Y",,,,,
"2957","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","9","AUTHORIZED_ON","TIMESTAMP(6)","11","Y",,,,,
"2958","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","10","AUTHORIZED_BY","NUMBER","22","Y",,,,,
"2959","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","11","AUTHORIZED_COMMENTS","VARCHAR2","500","Y",,,,,
"2960","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","12","OBS_ID","NUMBER","22","Y",,,,,
"2961","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_STATUS_CHANGE_LOG","13","STATUS","VARCHAR2","2","Y",,,,,
"2962","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_TEXT","1","ID","NUMBER","22","N","SYS_C001093029","CHECK",,,
"2963","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_TEXT","2","REF_P","VARCHAR2","1000","Y",,,,,
"2964","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_TEXT","3","PARA_TEXT","CLOB","4000","Y",,,,,
"2965","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_TEXT","4","HEADING","VARCHAR2","500","Y",,,,,
"2966","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_TEXT","5","PARA_ID","NUMBER","22","Y",,,,,
"2967","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_TEXT","6","COM_ID","NUMBER","22","Y",,,,,
"2968","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_UPDATE_LOG","1","REF_P","VARCHAR2","100","Y",,,,,
"2969","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_UPDATE_LOG","2","TEXT_UPDATED","NUMBER","22","Y",,,,,
"2970","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_UPDATE_LOG","3","T_UPDATED_BY","NUMBER","22","Y",,,,,
"2971","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_UPDATE_LOG","4","T_UPDATED_ON","TIMESTAMP(6)","11","Y",,,,,
"2972","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_UPDATE_LOG","5","RESP_UPDATE","NUMBER","22","Y",,,,,
"2973","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_UPDATE_LOG","6","R_UPDATED_BY","NUMBER","22","Y",,,,,
"2974","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_UPDATE_LOG","7","R_UPDATED_ON","TIMESTAMP(6)","11","Y",,,,,
"2975","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_UPDATE_STATUS","1","ID","NUMBER","22","Y",,,,,
"2976","ZTBLAIS_PROD","T_AU_OLD_PARAS_FAD_UPDATE_STATUS","2","STATUS","VARCHAR2","50","Y",,,,,
"2977","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","1","ID","NUMBER","22","Y",,,,,
"2978","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","2","REF_P","VARCHAR2","100","Y",,,,,
"2979","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","3","GIST_STATUS","NUMBER","22","Y",,,,,
"2980","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","4","PARA_NO_STATUS","NUMBER","22","Y",,,,,
"2981","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","5","CREATED_BY","NUMBER","22","Y",,,,,
"2982","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","6","CREATED_DATE","TIMESTAMP(6)","11","Y",,,,,
"2983","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","7","APPROVE_BY","NUMBER","22","Y",,,,,
"2984","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","8","APPROVE_ON","TIMESTAMP(6)","11","Y",,,,,
"2985","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","9","GIST_PARA","VARCHAR2","1000","Y",,,,,
"2986","ZTBLAIS_PROD","T_AU_OLD_PARAS_GIST_UPDATE_LOG","10","PARA_NO_U","VARCHAR2","500","Y",,,,,
"2987","ZTBLAIS_PROD","T_AU_OLD_PARAS_POST_COMPLIANCE","1","ID","NUMBER","22","N","SYS_C001093143","CHECK",,,
"2988","ZTBLAIS_PROD","T_AU_OLD_PARAS_POST_COMPLIANCE","2","REF_P","VARCHAR2","1000","Y",,,,,
"2989","ZTBLAIS_PROD","T_AU_OLD_PARAS_POST_COMPLIANCE","3","AU_OBS_ID","NUMBER","22","Y",,,,,
"2990","ZTBLAIS_PROD","T_AU_OLD_PARAS_POST_COMPLIANCE","4","REPLY","NCLOB","4000","N","SYS_C001093144","CHECK",,,
