Source type,Source file,Function/button/event/action name,URL/API endpoint called,Controller name,Controller action method,DBConnection method called,DBConnection file,Package name,Procedure name,Procedure exists in package spec,Procedure exists in package body,Active usage confirmed,"Replacement method/procedure, if any",Final action,Remarks
Controller,AIS\Controllers\ApiCallsController.cs:2742,update_legacy_para_gist_paraNo,/ApiCalls/update_legacy_para_gist_paraNo,ApiCalls,update_legacy_para_gist_paraNo,UpdateLegacyParaGistParaNo,AIS\DBConnection.AR.cs,pkg_ar,P_update_legacy_Para_Gist,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2750,delete_responsibility_of_legacy_para,/ApiCalls/delete_responsibility_of_legacy_para,ApiCalls,delete_responsibility_of_legacy_para,DeleteResponsibilityOfLegacyParas,AIS\DBConnection.AR.cs,pkg_ar,p_delete_para_responsibility,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2756,add_responsibility_to_legacy_para,/ApiCalls/add_responsibility_to_legacy_para,ApiCalls,add_responsibility_to_legacy_para,AddResponsibilityToLegacyParas,AIS\DBConnection.AR.cs,pkg_ar,p_add_para_responsibility,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2763,add_responsibility_to_legacy_para_fad,/ApiCalls/add_responsibility_to_legacy_para_fad,ApiCalls,add_responsibility_to_legacy_para_fad,AddResponsibilityToLegacyParasFAD,AIS\DBConnection.FAD.cs,pkg_fad,p_add_para_responsibility,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2770,update_legacy_para_with_responsibilities_no_changes_AZ,/ApiCalls/update_legacy_para_with_responsibilities_no_changes_AZ,ApiCalls,update_legacy_para_with_responsibilities_no_changes_AZ,UpdateLegacyParasWithResponsibilityNoChangesAZ,AIS\DBConnection.AR.cs,pkg_ar,P_no_update_legacy_Para_text,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2777,update_legacy_para_with_responsibilities_no_changes,/ApiCalls/update_legacy_para_with_responsibilities_no_changes,ApiCalls,update_legacy_para_with_responsibilities_no_changes,UpdateLegacyParasWithResponsibilityNoChanges,AIS\DBConnection.FAD.cs,pkg_fad,P_reviewed_legacy_Para,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2784,get_employee_name_from_pp,/ApiCalls/get_employee_name_from_pp,ApiCalls,get_employee_name_from_pp,GetEmployeeNameFromPPNO,AIS\DBConnection.AR.cs,pkg_ar,P_get_employees_information,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2792,update_legacy_para_with_responsibilities_FAD,/ApiCalls/update_legacy_para_with_responsibilities_FAD,ApiCalls,update_legacy_para_with_responsibilities_FAD,UpdateLegacyParasWithResponsibilityFAD,AIS\DBConnection.FAD.cs,pkg_fad,P_update_legacy_Para_text,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2799,delete_legacy_para_responsibility,/ApiCalls/delete_legacy_para_responsibility,ApiCalls,delete_legacy_para_responsibility,DeleteLegacyParaResponsibility,AIS\DBConnection.FAD.cs,pkg_fad,p_delete_para_responsibility,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2806,get_auditee_entities_by_entity_type_id,/ApiCalls/get_auditee_entities_by_entity_type_id,ApiCalls,get_auditee_entities_by_entity_type_id,GetAuditEntitiesByTypeId,AIS\DBConnection.HD.cs,pkg_hd,P_GetAuditEntities,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2813,add_new_legacy_para,/ApiCalls/add_new_legacy_para,ApiCalls,add_new_legacy_para,AddNewLegacyPara,AIS\DBConnection.HD.cs,pkg_hd,P_add_legacy_Para,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2819,refer_back_legacy_para_to_az,/ApiCalls/refer_back_legacy_para_to_az,ApiCalls,refer_back_legacy_para_to_az,ReferBackLegacyPara,AIS\DBConnection.FAD.cs,pkg_fad,P_referback_legacy_para,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:2825,get_add_legacy_paras_autorize,/ApiCalls/get_add_legacy_paras_autorize,ApiCalls,get_add_legacy_paras_autorize,GetAddedLegacyParaForAuthorize,AIS\DBConnection.HD.cs,pkg_hd,P_get_legacy_para_to_authorize,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2833,get_update_gist_paraNo_legacy_paras_autorize,/ApiCalls/get_update_gist_paraNo_legacy_paras_autorize,ApiCalls,get_update_gist_paraNo_legacy_paras_autorize,GetUpdatedGistParaOfLegacyParaForAuthorize,AIS\DBConnection.AR.cs,pkg_ar,P_get_legacy_para_to_authorize,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2839,Authorize_Legacy_Para_addition,/ApiCalls/Authorize_Legacy_Para_addition,ApiCalls,Authorize_Legacy_Para_addition,AuthorizeLegacyParaAddition,AIS\DBConnection.HD.cs,pkg_hd,P_Authorize_legacy_para_addition,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2845,Authorize_Legacy_Para_Gist_ParaNo,/ApiCalls/Authorize_Legacy_Para_Gist_ParaNo,ApiCalls,Authorize_Legacy_Para_Gist_ParaNo,AuthorizeLegacyParaGistParaNoUpdate,AIS\DBConnection.AR.cs,pkg_ar,P_Authorize_Para_Gist,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2850,Delete_Legacy_Para_addition_request,/ApiCalls/Delete_Legacy_Para_addition_request,ApiCalls,Delete_Legacy_Para_addition_request,DeleteLegacyParaAdditionRequest,AIS\DBConnection.HD.cs,pkg_hd,P_referedback_Del_para,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2856,get_legacy_report_dropdown_contents,/ApiCalls/get_legacy_report_dropdown_contents,ApiCalls,get_legacy_report_dropdown_contents,GetLegacyParasEntitiesReport,AIS\DBConnection.AR.cs,pkg_ar,P_GetEntitiesForLegacyPara_ho_report,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2863,settle_legacy_para_HO,/ApiCalls/settle_legacy_para_HO,ApiCalls,settle_legacy_para_HO,SettleLegacyParaHO,AIS\DBConnection.AR.cs,pkg_ar,P_Settel_Legacy_Para_HO,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2869,delete_legacy_para_HO,/ApiCalls/delete_legacy_para_HO,ApiCalls,delete_legacy_para_HO,DeleteLegacyParaHO,AIS\DBConnection.AR.cs,pkg_ar,P_Delete_Legacy_Para_HO,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2874,get_relation_legacy_observation_for_dashboard,/ApiCalls/get_relation_legacy_observation_for_dashboard,ApiCalls,get_relation_legacy_observation_for_dashboard,GetRelationLegacyObservationForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_old,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2881,get_relation_ais_observation_for_dashboard,/ApiCalls/get_relation_ais_observation_for_dashboard,ApiCalls,get_relation_ais_observation_for_dashboard,GetRelationAISObservationForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_new,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2887,get_relation_observation_for_dashboard,/ApiCalls/get_relation_observation_for_dashboard,ApiCalls,get_relation_observation_for_dashboard,GetRelationObservationForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2893,get_functional_responsibility_wise_paras_for_dashboard,/ApiCalls/get_functional_responsibility_wise_paras_for_dashboard,ApiCalls,get_functional_responsibility_wise_paras_for_dashboard,GetFunctionalResponsibilityWiseParaForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_functionwise,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2899,get_functional_responsibility_wise_paras_for_dashboard_ho,/ApiCalls/get_functional_responsibility_wise_paras_for_dashboard_ho,ApiCalls,get_functional_responsibility_wise_paras_for_dashboard_ho,GetHOFunctionalResponsibilityWiseParaForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_functionwise_ho,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2905,get_violation_wise_paras_for_dashboard,/ApiCalls/get_violation_wise_paras_for_dashboard,ApiCalls,get_violation_wise_paras_for_dashboard,GetViolationWiseParaForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_v_wise,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2911,get_risk_base_plan_for_dashboard,/ApiCalls/get_risk_base_plan_for_dashboard,ApiCalls,get_risk_base_plan_for_dashboard,GetEntitiesRiskBasePlanForDashboard,AIS\DBConnection.DB.cs,pkg_db,p_get_risk_baseplan,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2917,get_audit_performance_chart_for_dashboard,/ApiCalls/get_audit_performance_chart_for_dashboard,ApiCalls,get_audit_performance_chart_for_dashboard,GetAuditPerformanceChartForDashboard,AIS\DBConnection.DB.cs,pkg_db,p_get_dashborad_scorecard,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2923,get_audit_performance_for_dashboard,/ApiCalls/get_audit_performance_for_dashboard,ApiCalls,get_audit_performance_for_dashboard,GetAuditPerformanceForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_AUDIT_PERFORMANCE,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2929,get_audit_sub_checklist,/ApiCalls/get_audit_sub_checklist,ApiCalls,get_audit_sub_checklist,GetAuditSubChecklist,AIS\DBConnection.AD.cs,pkg_ad,p_GET_SUB_CHECKLIST_MAKER,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2936,add_audit_sub_checklist,/ApiCalls/add_audit_sub_checklist,ApiCalls,add_audit_sub_checklist,AddAuditSubChecklist,AIS\DBConnection.AD.cs,pkg_ad,P_audit_checklist_sub,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2941,update_audit_sub_checklist,/ApiCalls/update_audit_sub_checklist,ApiCalls,update_audit_sub_checklist,UpdateAuditSubChecklist,AIS\DBConnection.AD.cs,pkg_ad,P_audit_checklist_sub_update,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2946,get_sub_checklist_comparison_by_Id,/ApiCalls/get_sub_checklist_comparison_by_Id,ApiCalls,get_sub_checklist_comparison_by_Id,GetSubChecklistComparisonDetailById,AIS\DBConnection.AD.cs,pkg_ad,P_get_sub_checklist_update_byid,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2953,get_audit_checklist_detail,/ApiCalls/get_audit_checklist_detail,ApiCalls,get_audit_checklist_detail,GetAuditChecklistDetail,AIS\DBConnection.AD.cs,pkg_ad,p_GetChecklistDetailBySubProcessId,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2960,get_audit_checklist_detail_for_remove_duplicate,/ApiCalls/get_audit_checklist_detail_for_remove_duplicate,ApiCalls,get_audit_checklist_detail_for_remove_duplicate,GetAuditChecklistDetailForRemoveDuplicate,AIS\DBConnection.AD.cs,pkg_ad,p_Get_ChecklistDetail_FOR_DUPLICATE,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2966,get_checklist_details_for_sub_process,/ApiCalls/get_checklist_details_for_sub_process,ApiCalls,get_checklist_details_for_sub_process,GetChecklistDetailForSubProcess,AIS\DBConnection.AD.cs,pkg_ad,p_get_checklistdetail_for_subchecklist,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2973,get_ref_audit_checklist_detail,/ApiCalls/get_ref_audit_checklist_detail,ApiCalls,get_ref_audit_checklist_detail,GetReferredBackAuditChecklistDetail,AIS\DBConnection.AD.cs,pkg_ad,p_GetChecklistDetail_ref,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2979,add_audit_checklist_detail,/ApiCalls/add_audit_checklist_detail,ApiCalls,add_audit_checklist_detail,AddAuditChecklistDetail,AIS\DBConnection.AD.cs,pkg_ad,P_audit_checklist_detail,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2985,update_audit_checklist_detail,/ApiCalls/update_audit_checklist_detail,ApiCalls,update_audit_checklist_detail,UpdateAuditChecklistDetail,AIS\DBConnection.AD.cs,pkg_ad,audit_checklist_detail_update,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2990,get_repetative_paras_for_dashboard,/ApiCalls/get_repetative_paras_for_dashboard,ApiCalls,get_repetative_paras_for_dashboard,GetRepetativeParaForDashboard,AIS\DBConnection.DB.cs,pkg_db,p_get_dash_repetitive,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:2998,add_audit_checklist,/ApiCalls/add_audit_checklist,ApiCalls,add_audit_checklist,AddAuditChecklist,AIS\DBConnection.AD.cs,pkg_ad,P_audit_checklist,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3004,update_audit_checklist,/ApiCalls/update_audit_checklist,ApiCalls,update_audit_checklist,UpdateAuditChecklist,AIS\DBConnection.AD.cs,pkg_ad,P_audit_checklist_update,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3010,get_entities_parent_ent_type_id,/ApiCalls/get_entities_parent_ent_type_id,ApiCalls,get_entities_parent_ent_type_id,GetEntitiesByParentEntityTypeId,AIS\DBConnection.cs,pkg_pg,P_GetAuditeeEntities,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3017,get_engagement_status_for_reversal,/ApiCalls/get_engagement_status_for_reversal,ApiCalls,get_engagement_status_for_reversal,GetEngagementReversalStatus,AIS\DBConnection.AD.cs,pkg_ad,p_get_audit_engagement_status,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3025,get_engagements_details_for_status_reversal,/ApiCalls/get_engagements_details_for_status_reversal,ApiCalls,get_engagements_details_for_status_reversal,GetEngagementDetailsForStatusReversal,AIS\DBConnection.AD.cs,pkg_ad,p_get_audit_engagement,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3032,get_audit_report_for_fad_review,/ApiCalls/get_audit_report_for_fad_review,ApiCalls,get_audit_report_for_fad_review,GetAuditReportForFadReview,AIS\DBConnection.FAD.cs,pkg_fad,p_get_audit_Report,Yes,Yes,Yes,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:3039,get_engagements_details_for_fad_review,/ApiCalls/get_engagements_details_for_fad_review,ApiCalls,get_engagements_details_for_fad_review,GetEngagementDetailsForFadReview,AIS\DBConnection.FAD.cs,pkg_fad,p_get_audit_engagement,Yes,Yes,Yes,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:3046,get_observation_details_for_status_reversal,/ApiCalls/get_observation_details_for_status_reversal,ApiCalls,get_observation_details_for_status_reversal,GetObservationDetailsForStatusReversal,AIS\DBConnection.AD.cs,pkg_ad,p_get_audit_observtion,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3053,get_observation_details_for_report,/ApiCalls/get_observation_details_for_report,ApiCalls,get_observation_details_for_report,GetAuditDetailsFAD,AIS\DBConnection.FAD.cs,pkg_fad,p_get_audit_glance,Yes,Yes,Yes,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:3060,get_observation_details_for_fad,/ApiCalls/get_observation_details_for_fad,ApiCalls,get_observation_details_for_fad,GetObservationDetailsForReport,AIS\DBConnection.FAD.cs,pkg_fad,p_get_audit_observtion,Yes,Yes,Yes,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:3067,get_compliance_text_auditee,/ApiCalls/get_compliance_text_auditee,ApiCalls,get_compliance_text_auditee,GetComplianceTextAuditee,AIS\DBConnection.AE.cs,pkg_ae,P_get_v_auditee_paras_compliance_history_auditee_text,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:3074,get_compliance_history,/ApiCalls/get_compliance_history,ApiCalls,get_compliance_history,GetComplianceHistory,AIS\DBConnection.AE.cs,pkg_ae,P_GetParasForCompliancehistory,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3082,get_settled_para_compliance_history,/ApiCalls/get_settled_para_compliance_history,ApiCalls,get_settled_para_compliance_history,GetSettledParaComplianceHistory,AIS\DBConnection.RPT.cs,PKG_RPT,P_GetParasForCompliancehistory,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3090,get_violation_area_for_functional_responsibility_wise_paras,/ApiCalls/get_violation_area_for_functional_responsibility_wise_paras,ApiCalls,get_violation_area_for_functional_responsibility_wise_paras,GetViolationListForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_functionwise_names_checklist,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3098,get_sub_violation_area_for_functional_responsibility_wise_paras,/ApiCalls/get_sub_violation_area_for_functional_responsibility_wise_paras,ApiCalls,get_sub_violation_area_for_functional_responsibility_wise_paras,GetSubViolationListForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_functionwise_names_checklist_sub,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3105,get_functional_owner_area_for_functional_responsibility_wise_paras_ho,/ApiCalls/get_functional_owner_area_for_functional_responsibility_wise_paras_ho,ApiCalls,get_functional_owner_area_for_functional_responsibility_wise_paras_ho,GetHOFunctionalListForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_functionwise_names_ho,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3113,get_violation_area_for_functional_responsibility_wise_paras_ho,/ApiCalls/get_violation_area_for_functional_responsibility_wise_paras_ho,ApiCalls,get_violation_area_for_functional_responsibility_wise_paras_ho,GetHOViolationListForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_functionwise_names_checklist_ho,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3120,get_sub_violation_area_for_functional_responsibility_wise_paras_ho,/ApiCalls/get_sub_violation_area_for_functional_responsibility_wise_paras_ho,ApiCalls,get_sub_violation_area_for_functional_responsibility_wise_paras_ho,GetHOSubViolationListForDashboard,AIS\DBConnection.DB.cs,pkg_db,P_GET_Dash_table_functionwise_names_checklist_sub_ho,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3127,get_auditee_engagement_plan,/ApiCalls/get_auditee_engagement_plan,ApiCalls,get_auditee_engagement_plan,GetAuditeeEngagements,AIS\DBConnection.AD.cs,pkg_ad,p_get_auditee_engagement,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:3134,get_auditee_risk,/ApiCalls/get_auditee_risk,ApiCalls,get_auditee_risk,GetAuditeeRisk,AIS\DBConnection.AD.cs,pkg_ad,P_GetAuditeeRisk,Yes,Yes,Yes,,Keep,Internal C# call
